id,incident_station_area,incident_ward,intersection,latitude,longitude,property_use
loc1713758,315,11,Bathurst St / Ulster St,43.65980617,-79.40908906,321
loc1713759,226,19,Pine Ave / Willow Ave,43.67651051,-79.28779471,301
loc1713760,241,22,Ambercroft Blvd / Elmartin Dr,43.81427973,-79.3156136,301
loc1713761,112,18,Drewry Ave / Marathon Cres,43.78136646,-79.44342823,853
loc1713762,322,14,Logan Ave / Gowan Ave,43.68757822,-79.35295013,323
loc1713763,341,9,Keith Ave / Gilbert Ave,43.69039716,-79.46250619,301
loc1713764,331,10,Queen St W / Givins St / Workman Way,43.64448003,-79.41748173,848
loc1713765,142,7,Sentinel Rd / Lamberton Blvd,43.75389536,-79.49957892,303
loc1713766,334,10,Robertson Cres / Rees St / Queens Quay W,43.63885421,-79.38657346,896
loc1713767,221,20,Granger Ave / Summer Dr,43.72388469,-79.2550494,301
loc1713768,331,10,Queen St W / Massey St,43.6452054,-79.41397694,403
loc1713769,221,20,Oswego Rd / Horton Blvd,43.73646077,-79.2432648,861
loc1713770,421,5,Rockcliffe Blvd / Lambton Ave,43.68246089,-79.49173207,860
loc1713771,227,19,Kingswood Rd / Ed Evans Lane,43.67447346,-79.28344886,301
loc1713772,431,3,Bloor St W / Wendover Rd,43.64842574,-79.50659665,504
loc1713773,233,21,Brian Ave / Pharmacy Ave,43.746206,-79.30583798,301
loc1713774,116,17,Havenbrook Blvd / Shaughnessy Blvd,43.76831953,-79.35074898,303
loc1713775,423,5,Keele St / Hirons St,43.6695386,-79.46632054,855
loc1713776,332,10,Adelaide St W / Simcoe St,43.64863825,-79.38662134,903
loc1713777,235,16,Eglinton E St Dennis Ramp / Wynford Dr / St Dennis Dr,43.72369843,-79.32470968,323
loc1713778,442,5,Merrill Ave / William St,43.70522968,-79.50724442,902
loc1713779,224,19,Woodbine Heights Blvd / Parkview Hill Cres,43.704459,-79.3207579,861
loc1713780,333,13,Sherbourne St / Britain St,43.65389339,-79.36927988,334
loc1713781,111,18,Maxome Ave / Risebrough Ave / Donna Crt,43.78945276,-79.40094476,896
loc1713782,314,13,Luscombe Lane / Maitland St,43.66440311,-79.38163618,323
loc1713783,421,5,Keele St / Cameron Ave,43.68922784,-79.47465678,901
loc1713784,314,13,Alexander St / Alexander Pl,43.66382776,-79.37946284,323
loc1713785,442,2,Raymore Dr / Tilden Cres,43.69662839,-79.51589272,896
loc1713786,411,7,Millwick Dr / Milvan Dr,43.75625312,-79.56003176,603
loc1713787,212,25,Ponymeadow Ter / Pictorial St,43.79729099,-79.18188906,901
loc1713788,434,3,Valermo Dr / Gamma St,43.607842,-79.53918892,896
loc1713789,423,4,Keele St / Annette St,43.66365367,-79.46380372,113
loc1713790,224,19,Hamstead Ave / Chisholm Ave,43.6969642,-79.30680027,323
loc1713791,345,9,Bartlett Ave / Southview Ave,43.66435608,-79.43453295,860
loc1713792,311,12,Avenue Rd / Clarendon Ave,43.68341597,-79.40016889,0
loc1713793,421,5,Rogers Rd / Scott Rd,43.68232399,-79.46914602,331
loc1713794,134,12,Eglinton Ave E / Cowbell Lane,43.70692189,-79.39747433,896
loc1713795,325,13,Sherbourne St / Shuter St / Moss Park Trl,43.65616273,-79.37012259,323
loc1713796,133,8,Caledonia Rd / Raitherm Rd,43.70192422,-79.46435604,861
loc1713797,234,24,Galloway Rd / Coronation Dr,43.76017578,-79.19390726,134
loc1713798,214,25,Kingston Rd / Graham Farm Lane,43.80238586,-79.14072217,896
loc1713799,344,11,Bloor St W / Crawford St,43.6627783,-79.42205998,898
loc1713800,112,18,Patricia Ave / Cactus Ave,43.78703574,-79.43262057,301
loc1713801,423,4,Dundas St W / Mc Murray Ave,43.66548996,-79.4710719,321
loc1713802,445,2,Leagate Rd / Charleston Rd,43.64223972,-79.5476593,301
loc1713803,233,16,York Mills Rd / Fenside Dr,43.76066645,-79.32768578,0
loc1713804,325,13,Seaton St / Shuter St,43.65632008,-79.36862065,323
loc1713805,441,1,Dixon Rd / Skyway Ave / Attwell Dr,43.68794826,-79.58682302,891
loc1713806,134,12,Eglinton Ave E / Redpath Ave,43.70786115,-79.39281937,896
loc1713807,341,9,Caledonia Rd / Keith Ave,43.69066792,-79.46125649,301
loc1713808,343,12,Marchmount Rd / Shaw St,43.67405391,-79.42803926,301
loc1713809,331,10,Stafford St / Wellington St W,43.64101279,-79.41025017,231
loc1713810,331,10,King St W / Waterloo Ter,43.64430504,-79.40082705,896
loc1713811,227,19,Silver Birch Ave / Glenfern Ave,43.6712067,-79.28444097,861
loc1713812,143,6,Harlock Blvd / Bainbridge Ave,43.74936175,-79.44388749,837
loc1713813,146,7,Driftwood Ave / Laskay Cres,43.7632298,-79.51545204,902
loc1713814,331,10,Pirandello St / East Liberty St,43.63867121,-79.41395556,323
loc1713815,321,15,Laird Dr / Canvarco Rd,43.70377266,-79.36086143,846
loc1713816,411,7,Rowntree Mill Rd / Emily Ave / Hathor Cres,43.75362026,-79.57729451,301
loc1713817,146,7,Clayson Rd / Bartor Rd,43.72100586,-79.52448876,903
loc1713818,441,1,Highway 27 S / Dixon E 27 S Ramp,43.68580849,-79.58097677,760
loc1713819,133,5,Lawrence Ave W / Culford Rd,43.70637438,-79.48766763,901
loc1713820,244,22,Birchmount Rd / Bay Mills Blvd / Bonis Ave,43.78359487,-79.29934808,510
loc1713821,423,4,Keele St / Dundas St W,43.66540435,-79.46455778,501
loc1713822,411,7,Zappacosta Dr / Vena Way,43.7509597,-79.54112252,323
loc1713823,341,9,Harvie Ave / Kitchener Ave,43.68990264,-79.45514917,301
loc1713824,325,13,Queen St E / Bright St,43.65670493,-79.35958408,303
loc1713825,212,25,Beare Rd / Plug Hat Rd,43.83827957,-79.17330507,864
loc1713826,441,1,Stoffel Dr / Kelfield St,43.688043,-79.57610383,603
loc1713827,143,6,Wilmington Ave / Amos Cres,43.75573196,-79.45397376,301
loc1713828,434,3,Belvia Rd / Fima Cres,43.60238424,-79.5269687,759
loc1713829,234,24,Kingston Rd / Scarborough Golf Club Rd,43.74600264,-79.20934926,0
loc1713830,441,1,Willowridge Rd / Richgrove Dr,43.67571293,-79.56843419,323
loc1713831,224,19,St Clair Ave E / O'Connor Dr,43.70539618,-79.3128363,848
loc1713832,221,21,Brimley Rd / Chillery Ave,43.74033701,-79.24987588,901
loc1713833,135,12,Warren Rd / Chaplin Cres,43.70138708,-79.41371294,837
loc1713834,241,17,Mentor Blvd / Picola Crt,43.80346978,-79.34793826,901
loc1713835,227,19,Orchard Park Blvd / Penny Lane,43.66833726,-79.31330273,861
loc1713836,213,23,Sheppard Ave E / Gateforth Dr,43.79559473,-79.23032183,842
loc1713837,143,6,Bathurst St / Bainbridge Ave,43.75076348,-79.43733687,839
loc1713838,322,14,Don Mills Rd / O'Connor Dr,43.69557422,-79.33964897,902
loc1713839,442,5,Weston Rd / Wright Ave / Wilby Cres,43.69834277,-79.51131553,323
loc1713840,422,5,St Clair Ave W / Cobalt Ave,43.67022921,-79.47804085,151
loc1713841,146,7,Chalkfarm Dr / Marlington Cres,43.72477238,-79.51042617,323
loc1713842,113,17,Willesden Rd / Rameau Dr,43.79272386,-79.36311635,901
loc1713843,325,13,Sherbourne St / Glenholme Pl,43.66071283,-79.3720338,231
loc1713844,222,21,Reno Dr / Hughey Cres,43.7349929,-79.27743686,603
loc1713845,146,6,Wilson Ave / Agate Rd / Morton Shulman Ave,43.72587357,-79.48547593,848
loc1713846,132,8,Lawrence Ave W / Glenmount Ave / Brucewood Cres,43.71849272,-79.43297398,848
loc1713847,326,14,Regatta Rd / Unwin Ave,43.64211312,-79.34122115,861
loc1713848,314,11,Bay St / Dundas St W,43.65571596,-79.38376619,510
loc1713849,441,1,Grierson Rd / Allenby Ave,43.71349174,-79.54420962,896
loc1713850,141,6,Sheppard Ave W / Bakersfield St / Vitti St,43.75432126,-79.48028688,405
loc1713851,225,20,Milne Ave / Wolcott Ave,43.69862213,-79.27060217,799
loc1713852,323,14,Greenwood Ave / Sammon Ave,43.68688471,-79.33466889,323
loc1713853,211,25,Mantis Rd / Hoptree Ave / Bobolink Ave,43.82321312,-79.22243323,301
loc1713854,234,25,Kingston Rd / Beechgrove Dr,43.77649561,-79.17355879,355
loc1713855,315,11,Cecil St / Ross St,43.65672427,-79.39632115,123
loc1713856,212,25,Sewell's Rd / Old Finch Ave,43.82525145,-79.19958427,837
loc1713857,411,7,Brazil Gt / Sombrero Crt,43.76311163,-79.57518511,901
loc1713858,145,8,Dufferin St / Yorkdale Rd / Bridgeland Ave,43.7269957,-79.45765339,901
loc1713859,313,11,Bloor St E / Mount Pleasant Bloor Ramp / Huntley St,43.67191531,-79.37906835,861
loc1713860,212,25,Sheppard Ave E / Rainbow Ridge Ave / Rouge Park Glen Eagles Vista Trl,43.80725819,-79.16291643,846
loc1713861,322,14,Cosburn Ave / Broadview Ave,43.68854718,-79.35526622,323
loc1713862,312,11,Yonge St / Aylmer Ave / Belmont St,43.67558883,-79.38898713,861
loc1713863,344,11,University Ave / Edward St,43.65546553,-79.38859917,848
loc1713864,421,5,Eglinton Ave W / Bijou Walk / Pearen St,43.68659924,-79.49121806,323
loc1713865,325,13,Sutton Ave / Peaceful Way,43.65807683,-79.36297175,323
loc1713866,426,9,Bloor St W / St Clarens Ave,43.65859443,-79.44157876,523
loc1713867,332,10,King St W / Charlotte St,43.64576293,-79.39364004,323
loc1713868,132,8,Neptune Dr / Rajah St,43.73188462,-79.43883795,891
loc1713869,441,1,Dixon Rd / Chetta Pl / Wincott Dr,43.69579632,-79.5521565,323
loc1713870,421,5,Langden Ave / Cliff St,43.68059693,-79.48509087,302
loc1713871,141,7,Fountainhead Rd / Sentinel Rd,43.76224099,-79.50052088,323
loc1713872,314,11,Bay St / Gerrard St W,43.65851072,-79.38489385,896
loc1713873,112,0,Green Bush Rd / Hilda Ave,43.794477,-79.42854249,323
loc1713874,114,18,Willowdale Ave / Olive Ave,43.78057573,-79.40667946,301
loc1713875,114,18,Hollywood Ave / Highgate Ave,43.76973694,-79.39356333,323
loc1713876,426,10,British Columbia Rd / Yukon Pl,43.63162304,-79.42727837,901
loc1713877,445,3,Dundas St W / Beamish Dr,43.64047178,-79.53632393,503
loc1713878,435,3,Skeens Lane / Twenty Ninth St,43.59606992,-79.5284675,861
loc1713879,115,17,Parkway Forest Dr / Corvus Starway,43.77318615,-79.34120757,323
loc1713880,226,19,Dengate Rd / Gerrard St E,43.6862082,-79.28969742,341
loc1713881,224,19,Holborne Ave / Glebemount Ave,43.69398502,-79.32158382,301
loc1713882,231,24,Dolly Varden Blvd / Brimorton Dr,43.77252316,-79.23282622,302
loc1713883,211,23,Tapscott Rd / Newgale Gt,43.81841854,-79.23985135,659
loc1713884,332,13,Queen St E / Victoria St,43.65268207,-79.37809183,144
loc1713885,321,15,Wicksteed Ave / Beth Nealson Dr,43.7133772,-79.34655896,0
loc1713886,141,7,Cook Rd / Haynes Ave,43.76753715,-79.49904692,848
loc1713887,334,10,Bremner Blvd / Lower Simcoe St / Olympic Park Trl,43.64239085,-79.38400856,896
loc1713888,113,17,Kingslake Rd / Oldborough Crcl,43.78777915,-79.34347516,901
loc1713889,145,6,Whitley Ave / Northgate Dr,43.7272618,-79.46636188,942
loc1713890,333,10,Lake Shore Blvd E / Gardiner Lakeshore E / Lower Jarvis Gardiner Ramp / Lower Jarvis St,43.64554497,-79.36982364,502
loc1713891,313,13,Howard St / Sherbourne St,43.67127261,-79.37644915,896
loc1713892,324,14,Broadview Ave / Withrow Ave,43.66970684,-79.35321581,302
loc1713893,212,24,Bonspiel Dr / Schmirler Ter,43.79123255,-79.19599502,323
loc1713894,312,11,Church St / Collier St / Reynolds St / Sherlock Holmes Walk,43.6724401,-79.38616088,896
loc1713895,325,13,Labatt Ave / Defries St,43.66000115,-79.3564868,861
loc1713896,333,10,Scadding Ave / Aitken Pl,43.64922479,-79.3646431,896
loc1713897,313,14,Fairview Blvd / Broadview Ave,43.67479804,-79.35758046,861
loc1713898,233,21,Belmore Ave / Burnley Ave,43.74461861,-79.3093126,301
loc1713899,214,25,Amiens Rd / Fairwood Cres,43.77676705,-79.18811649,861
loc1713900,146,7,Finch Ave W / Finch 400 N Ramp,43.75454169,-79.53041943,901
loc1713901,314,13,Yonge St / Gould St,43.65741595,-79.38136996,599
loc1713902,224,19,Ferris Rd / Youngmill Dr,43.70547946,-79.29775451,301
loc1713903,146,7,Ann Arbour Rd / Melody Rd,43.71947198,-79.53044095,301
loc1713904,313,13,Howard St / Ontario St,43.67132837,-79.37372966,842
loc1713905,213,23,30 Wingarden Crt / 90 Wingarden Crt,43.81044231,-79.22686503,303
loc1713906,226,19,Woodbine Ave / Gerrard St E,43.68079335,-79.31075493,302
loc1713907,146,6,Wilson Ave / Epic Lane Rd,43.72124327,-79.50626769,848
loc1713908,315,11,College St / Clinton St,43.65521313,-79.41387838,331
loc1713909,114,18,Yonge St / Wedgewood Dr,43.78897788,-79.41782352,323
loc1713910,135,12,Bathurst St / Croydon Rd,43.69305754,-79.4223263,301
loc1713911,132,8,Replin Rd / Tapestry Lane,43.71811843,-79.44318446,323
loc1713912,422,4,Dundas St W / Scarlett Rd,43.66552417,-79.49920745,323
loc1713913,132,8,Flemington Rd / Amaranth Crt,43.71885912,-79.44723568,323
loc1713914,116,17,Havenbrook Blvd / Elfindale Cres,43.76840812,-79.3547602,903
loc1713915,445,2,Harrop Ave / Vanguard Dr,43.65318987,-79.56208618,302
loc1713916,143,6,Purdon Dr / Evanston Dr,43.76417199,-79.46302109,301
loc1713917,234,24,Lawrence Ave E / Morningside Ave,43.768409,-79.18622555,896
loc1713918,146,7,Ann Arbour Rd / Melody Rd,43.71947198,-79.53044095,301
loc1713919,235,16,Wallingford Rd / Treadgold Cres,43.75649071,-79.32397557,323
loc1713920,314,13,Maitland St / Church St,43.66464726,-79.38052094,896
loc1713921,114,18,Yonge St / Wedgewood Dr,43.78897788,-79.41782352,323
loc1713922,422,5,Mould Ave / Corbett Ave,43.67138086,-79.48839195,323
loc1713923,443,2,Streatham Pl / Winterton Dr,43.67273971,-79.56080105,901
loc1713924,234,25,Ling Rd / Piperbrook Cres,43.76762446,-79.18240569,861
loc1713925,411,7,Penn Dr / Millport Dr,43.75439724,-79.55871771,659
loc1713926,142,7,Wilson Ave / Jethro Rd,43.71876139,-79.51842938,861
loc1713927,234,24,Kingston Rd / Falaise Rd,43.76850739,-79.18881941,301
loc1713928,411,7,Islington Ave / Finch Ave W / Humber River E Branch,43.7462477,-79.56862109,848
loc1713929,224,19,Cedarcrest Blvd / Glen Albert Dr,43.70286531,-79.2994755,323
loc1713930,426,4,Wabash Ave / Lukow Ter,43.64806081,-79.44201673,861
loc1713931,341,8,Marlee Ave / Hopewell Ave,43.70108443,-79.44061065,323
loc1713932,333,13,King St E / Trinity St,43.6534977,-79.36187481,499
loc1713933,132,6,Wilson Ave / Bathurst St,43.7373545,-79.43400536,848
loc1713934,116,17,Greenbriar Rd / Dervock Cres,43.76707632,-79.37962581,861
loc1713935,224,19,St Clair Ave E / Westview Blvd,43.70599937,-79.31012755,896
loc1713936,431,3,Humber Valley Rd / Riverwood Pkwy,43.64009483,-79.4902154,862
loc1713937,222,20,Edge Park Ave / Pharmacy Ave,43.71765142,-79.29423136,866
loc1713938,346,10,Sloping Sky Mews / Bastion St,43.63667162,-79.40369556,861
loc1713939,325,13,Catbird Lane / Woodward Evans Lane,43.66262105,-79.3680266,151
loc1713940,332,10,Richmond St W / Duncan St,43.64945703,-79.38918084,501
loc1713941,431,3,Kings Point Dr / Riverwood Pkwy,43.64018047,-79.49211746,848
loc1713942,212,25,Venture Dr / Thornmount Dr,43.80761011,-79.19942907,791
loc1713943,321,15,Divadale Dr / Don Avon Dr,43.71585455,-79.36302077,0
loc1713944,314,11,Elm St / Barnaby Pl,43.6571497,-79.38512025,0
loc1713945,325,13,Queen St E / Church St,43.65316859,-79.37577368,896
loc1713946,222,20,Bell Estate Rd / Dairy Dr,43.70518107,-79.27722582,891
loc1713947,413,1,Kipling Ave / Mount Olive Dr / Panorama Crt / Kipling Ave Bicycle Trl,43.74681421,-79.58380727,848
loc1713948,324,14,Jones Ave / Hunter St,43.67434432,-79.33780496,303
loc1713949,132,8,Caribou Rd / Ledbury St,43.71946975,-79.42191918,301
loc1713950,114,18,Yonge St / Kempford Blvd,43.77694661,-79.41484992,848
loc1713951,442,5,Jane St / Lawrence Ave W,43.70287807,-79.50383844,848
loc1713952,142,7,Jane St / Shoreham Dr,43.76882666,-79.52040489,323
loc1713953,313,11,Dupont St / Manning Ave,43.6721103,-79.41910831,301
loc1713954,325,13,The Esplanade / Farquhars Lane,43.64750691,-79.37282124,861
loc1713955,314,13,Dundas St E / Bond St,43.6562626,-79.3783173,0
loc1713956,342,9,St Clair Ave W / Harvie Ave,43.67646789,-79.44982764,218
loc1713957,234,24,Rodda Blvd / Westcroft Dr,43.76982429,-79.19168105,303
loc1713958,422,5,St Clair Ave W / Castleton Ave,43.66850137,-79.48567836,498
loc1713959,324,14,Dundas St E / Broadview Ave,43.66246733,-79.35136106,848
loc1713960,314,11,Bay St / Elm St,43.6573078,-79.38441585,302
loc1713961,226,19,Danforth Ave / Guest Ave,43.68904046,-79.29790079,0
loc1713962,332,10,University Ave / Richmond St W,43.650087,-79.38629115,896
loc1713963,423,4,Glenlake Ave / High Park Ave,43.65722765,-79.4668502,323
loc1713964,234,24,Livingston Rd / Guildwood Pkwy,43.74750686,-79.19924188,151
loc1713965,223,20,Undercliff Dr / Cecil Cres,43.70573746,-79.24212518,861
loc1713966,116,17,Sheppard Ave E / Ambrose Rd / Provost Dr / Ambrose Parkette Trl,43.77035765,-79.37126753,543
loc1713967,325,13,Seaton St / Shuter St,43.65632008,-79.36862065,0
loc1713968,142,7,Jane St / Eddystone Ave,43.74914766,-79.51568489,605
loc1713969,234,24,Kingston Rd / Poplar Rd,43.76598284,-79.19107369,891
loc1713970,324,14,Queen St E / Laing St,43.66391008,-79.32734953,848
loc1713971,145,6,Wilson Ave / Tippett Rd / Wilson Heights Blvd,43.73458486,-79.44727707,323
loc1713972,234,24,Galloway Rd / Chantrey Crt,43.75487695,-79.19165002,301
loc1713973,224,19,Cedarcrest Blvd / Glen Albert Dr,43.70286531,-79.2994755,323
loc1713974,222,19,Holland Ave / Glenburn Ave,43.71530597,-79.30157657,0
loc1713975,334,10,Bay St / Lake Shore Blvd W,43.643007,-79.37782375,896
loc1713976,243,23,Shorting Rd / Nugget Ave,43.79639916,-79.25094087,792
loc1713977,323,19,Strathmore Blvd / Coxwell Ave,43.6841678,-79.32397455,896
loc1713978,326,14,Unwin Ave / Leslie St / Martin Goodman Trl,43.65234803,-79.3229205,896
loc1713979,115,17,Forest Manor Rd / Helen Lu Rd,43.77268799,-79.34482063,132
loc1713980,141,7,Potsdam Rd / Tobermory Dr,43.76045978,-79.50978049,323
loc1713981,315,11,Harbord St / Borden St,43.66201694,-79.40721794,151
loc1713982,112,6,Henry Welsh Dr / Ivan Nelson Dr,43.77359875,-79.45410741,861
loc1713983,142,7,Hullmar Dr / Ruthmar Cres,43.76206064,-79.52616004,498
loc1713984,413,1,Kipling Ave / Mount Olive Dr / Panorama Crt / Kipling Ave Bicycle Trl,43.74681421,-79.58380727,323
loc1713985,442,5,Dee Ave / Dee Cres,43.71102827,-79.53611891,896
loc1713986,422,5,Mould Ave / Pritchard Ave,43.67060421,-79.48807649,301
loc1713987,345,9,Bloor St W / Dovercourt Rd,43.66115076,-79.42943801,323
loc1713988,444,1,Renforth Dr / Silver Dart Dr,43.67642764,-79.59324055,629
loc1713989,226,20,Victoria Park Ave / Denton Ave,43.69286919,-79.28902203,301
loc1713990,226,19,Danforth Ave / Sibley Ave,43.69022365,-79.29268561,848
loc1713991,226,19,Danforth Ave / Trent Ave,43.68945175,-79.29606326,848
loc1713992,226,19,Danforth Ave / Trent Ave,43.68945175,-79.29606326,848
loc1713993,314,11,Bay St / Gerrard St W,43.65851072,-79.38489385,323
loc1713994,215,25,Lawson Rd / Wichey Rd,43.78900062,-79.14384177,902
loc1713995,426,9,Dewson St / Bill Cameron Lane,43.65599957,-79.42826515,301
loc1713996,145,8,Dufferin St / Orfus Rd,43.72046208,-79.4561727,846
loc1713997,234,25,Homestead Rd / Lawrence Ave E,43.76976063,-79.18018044,303
loc1713998,234,25,Ling Rd / Morningside Ave,43.7666072,-79.18565897,323
loc1713999,323,14,Danforth Ave / Jones Ave,43.67987462,-79.34017794,898
loc1714000,211,25,Warbler Crcl,43.82718903,-79.22062606,901
loc1714001,345,9,Bloor St W / Dovercourt Rd,43.66115076,-79.42943801,501
loc1714002,223,20,Vivian Rd / Gleneita St,43.72229088,-79.24997436,842
loc1714003,222,21,Eglinton Ave E / Rosemount Dr,43.73084539,-79.27388969,323
loc1714004,233,16,Petal Crt / Prestbury St,43.73908842,-79.3100637,323
loc1714005,115,17,Sheppard Ave E / Yorkland Rd / Sheppard W 404 N Ramp / 404 N Sheppard W Ramp,43.77583271,-79.33775232,901
loc1714006,142,7,Driftwood Ave / Wilmont Dr,43.75984016,-79.51618242,323
loc1714007,442,1,Allenby Ave / Hatfield Cres,43.71302277,-79.54628002,896
loc1714008,132,6,Winston Park Blvd / Deverell Cres,43.72707186,-79.4709781,901
loc1714009,114,18,Horsham Ave / Cobden St,43.77056383,-79.43278828,301
loc1714010,443,2,Scarlett Rd / La Rose Ave,43.68684888,-79.51314736,323
loc1714011,423,4,Oakmount Rd / Glenlake Ave,43.65782988,-79.4639404,323
loc1714012,142,7,Turf Grassway / Sweet Grassway,43.75181575,-79.51689423,323
loc1714013,344,11,Barton Ave / Palmerston Ave,43.66759749,-79.4147833,503
loc1714014,115,17,Forest Manor Rd / George Henry Blvd,43.77356847,-79.34459209,323
loc1714015,111,18,Yonge St / Abitibi Ave,43.79632259,-79.41963118,301
loc1714016,244,22,Pinemeadow Blvd / Briarglen Crt,43.79257092,-79.31868106,861
loc1714017,323,14,Gerrard St E / Glenside Ave,43.67140152,-79.32593802,321
loc1714018,244,22,Eaton Park Lane / Bridletowne Crcl,43.79435664,-79.31186944,303
loc1714019,432,3,Coronet Rd / Medulla Ave,43.62346502,-79.54634295,623
loc1714020,332,10,Peter St / Jack Cooper Lane,43.64883179,-79.3934609,151
loc1714021,211,23,Markham Rd / Nashdene Rd,43.82023895,-79.24618743,902
loc1714022,331,10,Strachan Ave / Richmond St W,43.64432013,-79.41281267,323
loc1714023,141,7,Finch Ave W / Sentinel Rd,43.7610632,-79.50000423,902
loc1714024,315,11,Ellen Ave / Oxford St,43.65627508,-79.40175286,323
loc1714025,426,4,Sorauren Ave / Galley Ave,43.64384486,-79.44254167,302
loc1714026,423,4,Glen Gordon Rd / Indian Grv,43.65631543,-79.45938213,846
loc1714027,312,11,Bloor St E / Yonge St / Bloor St W,43.67022639,-79.38678806,323
loc1714028,435,3,Dwight Ave / Lake Cres,43.60564913,-79.49931447,301
loc1714029,112,6,Virgilwood Dr / Dunboyne Crt,43.77428385,-79.44881625,302
loc1714030,441,2,Martin Grove Rd / Redgrave Dr / The Westway,43.6833365,-79.56716359,946
loc1714031,422,4,Page Ave / Watson Ave,43.6638062,-79.49196216,901
loc1714032,331,10,Stafford St / Wellington St W,43.64101279,-79.41025017,233
loc1714033,334,10,Harbour Sq / Bay St / Queens Quay W,43.64115254,-79.37684131,848
loc1714034,332,10,Mercer St / Blue Jays Way,43.64537296,-79.39206102,323
loc1714035,415,1,Arcot Blvd / Tandridge Cres,43.72764921,-79.54953751,323
loc1714036,415,1,Rexdale Blvd / Highway 27 S,43.71731807,-79.59582526,896
loc1714037,225,20,Danforth Rd / Birchmount Rd,43.70699894,-79.26813002,501
loc1714038,132,8,Ameer Ave / Baycrest Ave,43.72782857,-79.44067259,301
loc1714039,332,10,Sullivan St / Beverley St,43.65179174,-79.39303135,839
loc1714040,142,7,Jane St / Driftwood Ave / Milo Park Gt,43.76590873,-79.5196889,896
loc1714041,344,11,Admiral Rd / St George St,43.67473305,-79.40327115,323
loc1714042,131,15,Strathgowan Ave / Strathgowan Cres,43.72056503,-79.38932941,861
loc1714043,422,4,St John's Rd / Brookside Ave,43.66145174,-79.49213722,303
loc1714044,245,21,William Kitchen Rd / Progress Ave,43.77018262,-79.27879064,151
loc1714045,344,12,Rathnelly Ave / Cottingham St,43.67902882,-79.40112736,302
loc1714046,422,5,Mould Ave / Corbett Ave,43.67138086,-79.48839195,323
loc1714047,313,11,Douglas Dr / St Andrews Gdns,43.68454484,-79.37663836,311
loc1714048,314,13,Grosvenor St / St Vincent Lane,43.66260871,-79.3857286,896
loc1714049,242,22,Silver Springs Blvd / Rakewood Cres,43.80302202,-79.30091612,301
loc1714050,433,3,Annie Craig Dr / Silver Moon Dr,43.6248255,-79.47867846,323
loc1714051,345,12,Ossington Ave / Salvador Allende Crt,43.67214769,-79.42989026,323
loc1714052,125,16,Vendome Pl / Grenoble Dr / Flemingdon Park Trl,43.71561312,-79.32808543,303
loc1714053,233,21,Elinor Ave / Joy Dr,43.75145885,-79.30349421,901
loc1714054,331,10,Stafford St / Wellington St W,43.64101279,-79.41025017,311
loc1714055,341,8,Eglinton Ave W / Hartley Ave,43.69487564,-79.45395633,323
loc1714056,331,10,Niagara St / Portland St,43.64245916,-79.39924106,405
loc1714057,224,19,St Clair Ave E / O'Connor Dr,43.70539618,-79.3128363,896
loc1714058,441,1,Dixon Rd / Chetta Pl / Wincott Dr,43.69579632,-79.5521565,323
loc1714059,442,5,Lawrence Ave W / Martini Dr,43.70318634,-79.50199839,323
loc1714060,421,5,Lambton Ave / Cliff St,43.68372955,-79.48613772,365
loc1714061,315,11,Jersey Ave / Clinton St,43.6588147,-79.41528443,302
loc1714062,313,13,Bloor St E / Redrocket Lane,43.6724655,-79.3758926,861
loc1714063,116,22,Village Green Sq,43.7781493,-79.28147246,901
loc1714064,341,8,Fairbank Ave / Roselawn Ave,43.69949664,-79.45464393,902
loc1714065,123,16,Greenland Rd / Plateau Cres,43.73454435,-79.33705678,301
loc1714066,442,5,Jane St / Denison Rd E / Trethewey Dr,43.69759371,-79.50237957,898
loc1714067,411,7,Goldsboro Rd / Duncanwoods Dr,43.7522576,-79.56468858,302
loc1714068,313,11,Ancroft Pl / Sherbourne St N,43.67386228,-79.3774043,898
loc1714069,322,15,Overlea Blvd / Thorncliffe Park Dr,43.70747321,-79.3436255,323
loc1714070,245,21,Japonica Rd / Budea Cres,43.76272659,-79.30235416,301
loc1714071,214,25,Lionhead Trl / Rotary Dr,43.80712365,-79.16915189,301
loc1714072,332,13,Bay St / Richmond St W,43.65117012,-79.38133373,896
loc1714073,141,6,St Regis Cres N / St Regis Cres,43.75518947,-79.48570693,323
loc1714074,141,6,Keele St / Sheppard Ave W / Downsview Park Trl,43.74477751,-79.48645243,901
loc1714075,313,11,Mount Pleasant Rd / Mount Pleasant Bloor Ramp,43.6724289,-79.37956802,812
loc1714076,345,9,Bloor St W / Perth Ave,43.65707896,-79.44879634,896
loc1714077,415,1,Irwin Rd / Turpin Ave,43.72578725,-79.55584244,901
loc1714078,331,10,Queen St W / Ossington Ave / Lower Ossington Ave,43.6442043,-79.41886199,323
loc1714079,322,14,Broadview Ave / Fernwood Gdns,43.69194409,-79.35586628,322
loc1714080,213,23,Pinery Trl / Telfer Gdns,43.80852138,-79.22456206,323
loc1714081,313,13,Sherbourne St / Selby St,43.67145651,-79.37651681,860
loc1714082,141,6,St Regis Cres N / St Regis Cres,43.75518947,-79.48570693,906
loc1714083,426,4,Tyndall Ave / Thorburn Ave,43.63521662,-79.42783634,301
loc1714084,243,24,Lee Centre Dr / Corporate Dr,43.78053867,-79.24702786,323
loc1714085,426,4,Grafton Ave / Triller Ave,43.63997092,-79.44417798,323
